no,name,gugun,address,lat,lng
2178,서울대학교 정문,관악구,신림동 56-1,37.46682,126.948807
2179,양녕로 입구,관악구,남부순환로 1761,37.482189,126.946159
2183,동방1교,관악구,신림로 144,37.471828,126.933922
2184,구암초등학교 버스정류장,관악구,관악구 봉천동 490-9,37.489491,126.945923
2185,대학동 고시촌,관악구,서울특별시 관악구 신림로 97 밀라트,37.470467,126.938652
2186,우리은행 낙성대역지점,관악구,남부순환로 1889,37.478821,126.95961
2187,현대시장사거리(신한은행),관악구,은천로 110,37.486736,126.947517
2189,삼성서비스센터(관악점) ,관악구,남부순환로 1719,37.482754,126.941406
2190,도원맨션,관악구,남부순환로 1699,37.483688,126.939156
2191,대학동주민센터 ,관악구,신림로 115,37.470688,126.936485
2195,은천교회,관악구,남부순환로 1654,37.484646,126.934509
2196,삼화페인트 봉천점,관악구,남부순환로 1700,37.483311,126.939026
2198,사랑의병원,관악구,남부순환로 1868,37.479465,126.956932
2199,신봉천주유소,관악구,남부순환로 1884,37.478771,126.958695
2200,관악문화원 건너편,관악구,신림동 138-54,37.468567,126.946755
3304,낙성대역 5번 출구,관악구,남부순환로 1917,37.477753,126.962364
3305,낙성대역 8번 출구,관악구,남부순환로 1939,37.476776,126.964867
3306,서울신우초등학교,관악구,호암로 498,37.462147,126.931778
3307,봉천고개 육교,관악구,관악로 306,37.491226,126.956078
3310,영락고등학교,관악구,청룡16길 25,37.476627,126.943642
3311,서울대입구역 4번 출구,관악구,참숯5길 7,37.48122,126.951576
3802,관악구민체육센터,관악구,낙성대로3길37,,
2201,본마을 정류소 앞,서초구,서울특별시 서초구 본마을2길 2,37.453281,127.051483
2202,청계산입구역 1번출구,서초구,서울특별시 서초구 청계산로 지하 179,37.448936,127.054375
2203,청계산입구역 2번출구,서초구,서울특별시 서초구 청계산로 지하 179,37.447659,127.055016
2205,내곡3단지 어린이공원 앞,서초구,서울특별시 서초구 청계산로9길 76,37.453751,127.05938
2206,언남초등학교 앞,서초구,서울특별시 서초구 헌릉로8길 42,37.454357,127.062103
2207,내곡파출소 뒤 정자,서초구,서울특별시 서초구 헌릉로 226,37.454407,127.064926
2210,반포1동 주민센터 앞,서초구,서울특별시 서초구 사평대로 지하 285,37.505096,127.013107
2211,서초구립반포도서관 앞,서초구,서울특별시 서초구 고무래로 34,37.502636,127.012314
2212,서초현대4차아파트 201동 맞은편,서초구,서울특별시 서초구 고무래로 94,37.500961,127.017929
2213,고속터미널역 5번출구 앞,서초구,서울특별시 서초구 신반포로 지하 188,37.502232,127.002258
2214,신반포역 2번출구 앞,서초구,서울특별시 서초구 신반포로 지하 105,37.504116,126.99749
2215,반포종합운동장 입구,서초구,서울특별시 서초구 신반포로16길 30,37.501713,126.995476
2217,아크로리버뷰 부지 앞,서초구,서초구 잠원동 78,37.513046,127.005959
2219,"고속터미널역 8-1번, 8-2번 출구 사이",서초구,서울특별시 서초구 신반포로 지하 188,37.506199,127.003944
2220,반포본동 주민센터 앞,서초구,서울특별시 서초구 신반포로 10,37.500614,126.98616
2221,하나은행 방배동지점 앞,서초구,서울특별시 서초구 방배로 110,37.485611,126.994682
2222,사당역 12번출구 뒤,서초구,서울특별시 동작구 동작대로 지하 3,37.478069,126.982033
2223,방배래미안 정문 앞,서초구,서울특별시 서초구 남부순환로 2183,37.47261,126.983009
2225,백석예술대학교 제3캠퍼스 앞,서초구,서울특별시 서초구 방배로9길 23,37.473759,126.995247
2226,신동아럭스빌아파트 앞,서초구,서울특별시 서초구 방배로1길 9,37.475182,127.001389
2227,방배열린문화센터 앞,서초구,서울특별시 서초구 서초대로 지하 103,37.489052,126.992523
2228,뒷벌공원 옆,서초구,서울특별시 서초구 방배중앙로 131,37.489586,126.986725
2229,로고스교회 맞은 편,서초구,서울특별시 서초구 방배천로 126,37.487011,126.984962
2230,이수역 4번 출구,서초구,서울특별시 동작구 사당로 지하 310,37.485828,126.982628
2231,삼성타운(삼성생명) A동 맞은편,서초구,서울특별시 서초구 서초대로 405,37.496914,127.024963
2233,서초신동아1차아파트 옆,서초구,서울특별시 서초구 효령로36길 22,37.491112,127.022957
2235,KT 서초지사 앞,서초구,서울특별시 서초구 사평대로 73,37.482159,127.002701
2237,서울남부터미널 대합실 입구,서초구,서울특별시 서초구 서초중앙로 지하 31,37.484558,127.01487
2239,교대역 6번출구,서초구,서울특별시 서초구 서초대로 지하 294,37.494217,127.013786
2241,양재전화국 사거리,서초구,서울특별시 강남구 논현로 201,37.485378,127.041702
2242,양재역 11번 출구 앞,서초구,서울특별시 서초구 남부순환로 지하 2585,37.48399,127.03418
2243,서울가정법원,서초구,서울특별시 서초구 강남대로 193,37.481491,127.036728
2244,교육개발원입구 교차로,서초구,서울특별시 서초구 바우뫼로1길 35,37.477852,127.03891
2245,양재초등학교 맞은편,서초구,서울특별시 서초구 바우뫼로18길 14,37.473614,127.03051
2246,서울시 품질시험소 앞,서초구,서울특별시 서초구 태봉로 131,37.4692,127.029007
2247,섬들근린공원,서초구,서울특별시 서초구 태봉로2길 24,37.462639,127.026619
2248,서초리슈빌S 글로벌 앞,서초구,서울특별시 서초구 양재대로2길 8,37.459953,127.024742
2249,우솔초등학교 맞은편,서초구,서울특별시 서초구 양재대로2길 74,37.456234,127.019348
2250,서초유치원 맞은편,서초구,서울특별시 서초구 양재대로2길 74,37.455799,127.016289
2251,더케이호텔 입구(양재2),서초구,서울특별시 서초구 바우뫼로12길 70,37.467506,127.034477
2252,하이브랜드 앞,서초구,서울특별시 서초구 매헌로 16,37.463322,127.036041
2255,시민의숲역 1번출구 옆,서초구,서울특별시 서초구 매헌로 지하 116,37.47044,127.038857
2256,양재동 꽃시장 입구,서초구,서울특별시 서초구 강남대로 27,37.46769,127.040359
2257,하나로클럽 양재점 맞은편,서초구,서울특별시 서초구 청계산로 10,37.462688,127.046112
2258,구룡사 삼거리,서초구,서울특별시 강남구 논현로2길 22,37.471539,127.050591
2259,잠원역 3번-4번 출구사이,서초구,서울특별시 서초구 잠원로4길 지하 46,37.512989,127.011177
2262,한신16차아파트 119동 앞,서초구,서울특별시 서초구 나루터로4길 60,37.516598,127.00959
2263,바우뫼문화복지회관,서초구,서울특별시 서초구 바우뫼로 43,37.471928,127.02684
2264,이수역 1번출구,서초구,서울특별시 서초구 동작대로 134,37.488556,126.982574
2265,이수고가차도 남단,서초구,서울특별시 서초구 동작대로 204 청남빌딩,37.494743,126.983063
2266,서초역 3번출구,서초구,서울특별시 서초동 1748-14,37.49054,127.008163
2268,서초4동주민센터,서초구,서울특별시 서초동 1389,37.502319,127.02227
2269,주홍교 하부,서초구,서울특별시 잠원동 91-29,37.510349,127.016052
2270,서초포레스타 7단지,서초구,서울특별시 신원동 266,37.448967,127.057739
2271,내방역 8번출구 앞,서초구,서울특별시 서초구 방배로 162,37.487865,126.994293
2272,교대입구 교차로,서초구,서울특별시 서초동 1748-33,37.487309,127.010582
2273,일동제약 사거리,서초구,서울특별시 양재동 67-12,37.477829,127.038269
2274,양재시민의숲역 3번출구,서초구,서울특별시 양재동 316-11,37.46965,127.039612
2275,염곡치안센터 건너편,서초구,서울특별시 염곡동 260-1,37.461578,127.048798
2276,영동1교 (양재천근린공원),서초구,서울특별시 양재동 261-23,37.474388,127.038902
2277,길마중4교 하부,서초구,서울특별시 잠원동 84-3,37.51487,127.015282
2279,교대역 5번출구뒤,서초구,서울특별시 서초구 서초중앙로 130,37.493618,127.014183
2280,서울서초고용센터앞,서초구,서울특별시 서초구 반포대로 43,37.484161,127.010971
2281,연세사랑병원신관앞,서초구,서울특별시 서초구 효령로 10,37.475979,126.986282
2282,방배래미안아트힐 101동앞,서초구,서울특별시 서초구 남부순환로 2311-12,37.477203,127.005836
2283,그룹한빌딩옆,서초구,서울특별시 서초구 서초대로 62,37.486526,126.989166
2284,CJ오쇼핑앞,서초구,서울특별시 서초구 과천대로 870-13,37.468102,126.986801
2285,LH서초3단지 301동 맞은편,서초구,서울특별시 서초구 양재대로2길 33,37.457424,127.022652
2286,탑성마을입구,서초구,서울특별시 서초구 탑성말길 2,37.458549,127.055885
2287,능안마을입구,서초구,서울특별시 서초구 능안말길 1-2,37.45562,127.067101
2288,안골마을입구,서초구,서울특별시 서초구 안골2길 3,37.455608,127.064453
2289,남태령역 2번출구,서초구,서울특별시 서초구 과천대로 810,37.464298,126.988525
2292,무지개아파트 앞,서초구,서울특별시 서초구 효령로 391,37.488243,127.027016
2293,SPC 앞,서초구,서울특별시 서초구 남부순환로 2620,37.484798,127.036995
2294,두상빌딩 앞,서초구,서울특별시 서초구 언남길 87,37.475906,127.046242
2297,남부터미널역 1번출구,서초구,서울특별시 서초구 서초중앙로 38,37.485672,127.015923
2298,래미안서초스위트앞,서초구,서울특별시 서초구 서운로 221,37.502411,127.021606
2299,한전아트센터 앞,서초구,서울특별시 서초구 효령로72길 60,37.486469,127.028061
2501,서초 포레스타5단지,서초구,신원동 347-6,37.450661,127.05706
2502,서초역1번출구 앞,서초구,서초동 1553-21,37.491951,127.008553
2503,반포1동 서초빌딩 앞,서초구,반포동 749-35,37.503811,127.021362
2504,신사역 4번출구 뒤,서초구,잠원동 88,37.515881,127.019302
2505,우성아파트사거리 (기업은행앞),서초구,서초동 1374,37.493259,127.029533
2506,LG유플러스 (방배사옥),서초구,방배동 980-53,37.479092,126.990677
2508,양재이스타빌 앞,서초구,양재동 4(양재동 3-14 앞),37.482979,127.042259
2509,KT반포지사,서초구,서초구 반포동 128-13,37.498371,126.992462
2510,JW타워,서초구,서초구 서초동 1748-45,37.48304,127.021461
2511,이수역 6번출구 앞,서초구,서초구 방배동 438-35,37.483662,126.982323
2514,사평역 2번출구,서초구,서울시 서초구 반포동 30-5 ,37.503643,127.016022
2515,서초초등학교 후문,서초구,서울시 서초구 서운로 178,37.498928,127.024727
2516,본마을 노인복지센터 앞,서초구,서울특별시 서초구 본마을2길 2,37.454418,127.052742
2517,서초3교(효령로69길 방면),서초구,서울특별시 서초구 효령로69길,37.48716,127.024376
2518,서초3교(효령로70길 방면),서초구,서울특별시 서초구 효령로70길,37.487484,127.025147
2519,서초2교(사임당로 방면),서초구,서울특별시 서초구 사임당로137,37.491009,127.023521
2520,서초1교 (진흥아파트 방면),서초구,서초구 서초대로65길,37.496193,127.021011
2521,서초 크로바타워 앞,서초구,서초구 서초대로 347,37.495564,127.01918
2523,뉴코아 킴스클럽 앞,서초구,서초구 잠원로 51,37.510193,127.007256
2524,반포쇼핑타운 8동 앞,서초구,서초구 신반포로 219 반포쇼핑타운,37.507351,127.008019
2525,반포쇼핑타운 2동 앞,서초구,서초구 신반포로 165 ,37.505608,127.002159
2526,반포경남쇼핑 앞,서초구,서초구 신반포로 143 ,37.504787,126.999924
2527,반포중학교 앞(세화여고 맞은편),서초구,서초구 신반포로67,37.502674,126.993698
2528,함지박 사거리,서초구,서초구 방배로 230-1 ,37.493771,126.990067
2529,우리은행 방배동지점 앞,서초구,서초구 방배로 183,37.489918,126.992081
2530,삼호3차아파트 앞,서초구,서초구 방배동 757-3,37.497795,126.987068
2531,멤피스아파트 앞,서초구,서초구 방배로 245,37.494205,126.989357
2532,국립국악원 앞,서초구,서초구 남부순환로 2364,37.478203,127.008781
2533,한가람미술관 앞,서초구,서초구 남부순환로 2406,37.481098,127.014061
2534,신흥교(애견훈련소),서초구,서초구 내곡동 1-3031 ,37.455631,127.080978
2535,신반포역 3번출구 뒤,서초구,서초구 신반포로 ,37.503624,126.997322
2536,서초종합체육관 입구,서초구,서초구 원지동 28,37.459248,127.041634
2537,양재역 8번출구 앞,서초구,서초구 양재동,37.482571,127.036438
2538,사평리 공원,서초구,서초구 잠원동 51,37.520267,127.015251
2539,대한무역투자진흥공사 KOTRA 앞,서초구,서초구 헌릉로 13,37.464897,127.044182
2540,반포천 앞,서초구,서초구 사평대로 108 ,37.498455,126.996643
2541,옛골 입구,서초구,청계산로 434,37.430977,127.070335
2542,신논현역2번출구(신논현타워 앞),서초구,서초구 강남대로 479,37.505089,127.023911
2543,경문고교 사거리,서초구,서초구 동작대로 164,37.491264,126.982956
2545,국립중앙도서관(국제회의장옆),서초구,반포동 산60-1,37.497688,127.002388
2547,포드서초서비스센터앞,서초구,잠원동 55-1,,
2548,반포1동 자율방범초소 옆,서초구,반포동 28-4,,
2549,LH 서초 4단지 403동,서초구,우면동 788,,
2550,양재동 꽃시장 건너편,서초구,양재동 351,,
2301,현대고등학교 건너편,강남구,서울특별시 강남구 압구정로 134,37.524071,127.02179
2302,교보타워 버스정류장(신논현역 3번출구 후면),강남구,서울특별시 강남구 봉은사로 지하 102,37.505581,127.024277
2303,논현역 7번출구,강남구,서울특별시 강남구 학동로 지하 102,37.511517,127.021477
2304,신영 ROYAL PALACE 앞,강남구,서울특별시 강남구 언주로 626,37.512527,127.035835
2305,MCM 본사 직영점 앞,강남구,서울특별시 강남구 언주로 734,37.520641,127.034508
2306,압구정역 2번 출구 옆,강남구,서울특별시 강남구 압구정로 지하 172,37.527122,127.028717
2307,압구정 한양 3차 아파트,강남구,서울특별시 강남구 압구정로 321,37.528614,127.038559
2308,압구정파출소 앞,강남구,서울특별시 강남구 압구정로 311,37.529301,127.035599
2309,청담역(우리들병원 앞),강남구,서울특별시 강남구 학동로 443,37.518902,127.049385
2310,청담동 맥도날드 옆(위치),강남구,서울특별시 강남구 학동로 지하 508,37.523613,127.040176
2311,학동로 래미안 아파트 앞,강남구,서울특별시 강남구 학동로 지하 508,37.517773,127.043022
2312,청담역 13번 출구 앞,강남구,서울특별시 강남구 영동대로 703,37.52058,127.056328
2313,금원빌딩 앞,강남구,서울특별시 강남구 도산대로 539,37.525116,127.052467
2314,청담나들목입구,강남구,서울특별시 강남구 영동대로128길 59,37.521275,127.061035
2315,봉은사역 5번출구 옆,강남구,서울특별시 강남구 봉은사로 지하 601,37.514248,127.061119
2316,삼성역 8번출구,강남구,서울특별시 강남구 영동대로 502,37.509575,127.063408
2317,삼성도로공원,강남구,서울특별시 강남구 영동대로112길 66,37.515888,127.0662
2318,삼성중앙역4번출구(문화센터더 리빌),강남구,서울특별시 강남구 봉은사로 531,37.513577,127.055031
2319,포스코사거리 서측(수협 삼성동 지점),강남구,서울특별시 강남구 테헤란로 435,37.506607,127.05468
2320,도곡역 대치지구대 방향,강남구,서울특별시 강남구 남부순환로 지하 2814,37.491928,127.056969
2321,학여울역 사거리,강남구,서울특별시 강남구 남부순환로 지하 3104,37.496117,127.069443
2322,삼성역 3번 출구,강남구,서울특별시 강남구 테헤란로 534,37.508091,127.063103
2323,주식회사 오뚜기 정문 앞,강남구,서울특별시 강남구 영동대로 308,37.502213,127.067207
2324,천주교 대치 2동 교회 옆,강남구,서울특별시 강남구 도곡로 540,37.500439,127.066223
2325,대치동 버거킹대치점,강남구,서울특별시 강남구 도곡로 447,37.49865,127.059319
2326,대치동 삼성로,강남구,서울특별시 강남구 삼성로 350,37.502396,127.0588
2327,뱅뱅사거리 랜드마크타워 앞,강남구,서울특별시 강남구 강남대로 308,37.490551,127.031464
2328,르네상스 호텔 사거리 역삼지하보도 7번출구 앞,강남구,서울특별시 강남구 언주로 506,37.503586,127.042641
2329,르네상스호텔사거리 역삼지하보도 2번출구,강남구,서울특별시 강남구 테헤란로 지하 156,37.502357,127.04319
2330,스타벅스 앞,강남구,서울특별시 강남구 도곡로 183,37.492199,127.039459
2331,동영문화센터앞,강남구,서울특별시 강남구 언주로 337,37.498051,127.044601
2332,선릉역3번출구,강남구,서울특별시 강남구 선릉로 435,37.504208,127.048965
2333,양재역 3번출구 주변,강남구,서울특별시 강남구 강남대로 240,37.485157,127.034073
2334,삼호아파트 2동 ( 간선도로),강남구,서울특별시 강남구 선릉로 지하 228,37.493759,127.045898
2335,3호선 매봉역 3번출구앞,강남구,서울특별시 강남구 남부순환로 2748,37.486767,127.046761
2336,강남세브란스교차로 래미안그레이튼 104동 앞,강남구,서울특별시 강남구 선릉로 지하 228,37.494236,127.047462
2337,대모산입구역 2번출구 앞,강남구,서울특별시 강남구 영동대로 101,37.492077,127.071976
2339,현대아파트 정문 앞,강남구,서울특별시 강남구 언주로 107,37.483261,127.052299
2340,삼호물산버스정류장(23370) 옆,강남구,서울특별시 강남구 논현로 82,37.477509,127.045174
2341,일원역 4~5번 출구 사이,강남구,서울특별시 강남구 일원로 127,37.483311,127.084938
2342,대청역 1번출구 뒤,강남구,서울특별시 강남구 개포로 623,37.494007,127.079514
2343,세곡사거리 대왕파출소 앞,강남구,서울특별시 강남구 헌릉로 623,37.465317,127.107727
2344,리엔파크 2단지 앞,강남구,서울특별시 강남구 헌릉로590길 10,37.465061,127.101196
2347,두산건설 본사,강남구,서울특별시 강남구 언주로 726,37.518639,127.0354
2348,포스코사거리(기업은행),강남구,서울특별시 강남구 테헤란로 501,37.507233,127.056854
2349,역삼빌딩 앞(하나은행 옆),강남구,서울특별시 강남구 테헤란로 지하 156,37.501545,127.038567
2350,래미안그레이튼102동앞,강남구,서울특별시 강남구 선릉로69길 19,37.494823,127.047905
2351,청소년수련관(수영장)앞,강남구,서울특별시 강남구 광평로 144,37.483879,127.089027
2352,서울본부세관(건설회관 앞),강남구,서울특별시 강남구 언주로 721,37.51759,127.035027
2353,강남구청역 2번출구 뒤,강남구,서울특별시 강남구 학동로 342,37.516811,127.040474
2354,청담역 2번출구,강남구,서울특별시 강남구 영동대로 647,37.519787,127.056763
2355,삼성역 5~6번 출구 사이,강남구,서울특별시 강남구 봉은사로 524,37.509121,127.062309
2356,강남구청,강남구,서울특별시 강남구 학동로 지하 346,37.51807,127.047119
2357,르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번,강남구,서울특별시 강남구 언주로89길 7,37.501949,127.04277
2358,구룡초사거리 (현대아파트10동 앞 ),강남구,서울특별시 강남구 개포로 303,37.481384,127.053917
2359,"국립국악중,고교 정문 맞은편",강남구,서울특별시 강남구 논현로10길 29,37.475605,127.050377
2360,도곡1동 주민센터 교차로,강남구,서울특별시 강남구 도곡로 205,37.492809,127.041389
2361,압구정역 교차로,강남구,서울특별시 강남구 신사동 580-7,37.526844,127.028259
2362,신사동 가로수길 입구,강남구,서울특별시 강남구 신사동 501-5,37.517635,127.022453
2363,강남 을지병원 교차로,강남구,서울특별시 강남구 도산대로 172 ,37.51918,127.027466
2364,도산대로 렉서스 앞,강남구,서울특별시 강남구 도산대로 229 ,37.52124,127.031898
2365,K+ 타워 앞,강남구,서울특별시 강남구 도산대로 333 ,37.5233,127.038475
2368,도곡동 경남아파트 건너편,강남구,서울특별시 강남구 도곡동 874-1,37.489342,127.041298
2369,KT선릉타워,강남구,서울특별시 강남구 대치동 1011,37.505428,127.052872
2370,한티역 3번출구,강남구,서울특별시 강남구 대치동 1026,37.496552,127.054298
2371,한국우편사업진흥원,강남구,서울특별시 강남구 언주로 651,37.514748,127.035133
2372,대치역 사거리,강남구,서울특별시 강남구 삼성로 156 ,37.494499,127.063797
2373,개포동역 사거리,강남구,서울특별시 강남구 개포동 181-3,37.489277,127.065575
2375,수서역 1번출구 앞,강남구,서울특별시 강남구 수서동 728,37.48735,127.100998
2376,수서역 6번출구 앞,강남구,서울특별시 강남구 수서동 740,37.486778,127.100517
2377,수서역 5번출구 뒤,강남구,서울특별시 강남구 수서동 724-4,37.486835,127.102753
2380,삼성동베이직하우스앞,강남구,서울특별시 강남구 봉은사로 456,37.511696,127.049347
2381,언주역 6번출구앞,강남구,서울특별시 강남구 논현로 566,37.506367,127.034523
2382,역삼동 sk뷰 501동앞,강남구,서울특별시 강남구 역삼로 315-1,37.501343,127.050468
2383,보금자리정원,강남구,서울특별시 강남구 헌릉로569길 39-6,37.466328,127.094887
2384,자곡사거리,강남구,서울특별시 강남구 밤고개로 206,37.476028,127.105942
2385,학동역,강남구,서울특별시 강남구 학동로 지하 180,37.51395,127.030151
2386,논현동 279-165,강남구,논현동 279-166,37.509586,127.040909
2387,래미안강남힐즈 사거리,강남구,서울특별시 강남구 자곡로 101,37.472454,127.096077
2388,강남구 도시관리공단,강남구,강남구 삼성동 111-61,37.516785,127.051613
2389,경기여자고등학교 후문 (삼성로3길 입구),강남구,강남구 개포동 198,37.48616,127.067238
2390,구룡마을 입구 (래미안블레스티지 아파트),강남구,강남구 개포동 146-1,37.480881,127.063042
2391,구룡터널 입구(개포1단지아파트),강남구,강남구 개포동 146-1,37.475986,127.059624
2392,구룡산 입구 (구룡산 서울둘레길 입구),강남구,강남구 개포동 1277,37.474579,127.05545
2393,구룡사 앞 교차로 (보도육교),강남구,강남구 개포동 1277,37.472,127.051338
2394,개포래미안포레스트아파트 107동 앞,강남구,강남구 개포로 264,37.479092,127.055397
2395,개포1단지아파트 입구 (보도육교),강남구,강남구 개포동 659,37.47929,127.055733
2396,영동3교 북단(우성캐릭터 앞 보도),강남구,강남구 도곡동 466,37.485741,127.051048
2398,더라움,강남구,강남구 역삼동 801-7,37.50811,127.039452
2401,밀알학교 입구 (삼성서울병원 입구),강남구,강남구 일원동 128-10,37.486561,127.082672
2403,공무원연금매점 교차로 (개포주공9단지 입구),강남구,강남구 일원동 703-2,37.48872,127.074539
2404,대모산입구역 4번 출구 앞,강남구,강남구 일원동 700-1,37.49181,127.073158
2405,청담공원앞 교차로,강남구,강남구 삼성동 111-44,37.518711,127.05085
2406,논현동 광명빌딩 앞,강남구,강남구 논현동 279,37.51757,127.023643
2407,역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),강남구,강남구 역삼동 804,37.49847,127.030113
2408,강남한양수자인아파트,강남구,강남구 자곡로 260,37.477341,127.113274
2409,역삼동 디오슈페리움 (우성아파트 사거리),강남구,강남구 역삼동 858(강남대로 342 앞 도로),37.492062,127.030746
2410,포스코피앤에스타워 (역삼역 3번출구 부근),강남구,강남구 역삼동 804(강남구 테헤란로 134 앞 보도),37.499599,127.033752
2411,세곡동 성당,강남구,강남구 율현동 165-2(강남구 밤고개로21길 50),37.472969,127.112228
2412,일원1동 주민센터,강남구,강남구 일원동 712-5 ,37.491791,127.088211
2413,도곡역 1번 출구,강남구,남부순환로 2814,37.490959,127.054985
2414,도곡역 아카데미스위트 앞,강남구,언주로30길 21,37.488972,127.051827
2415,한티역 롯데백화점 앞,강남구,선릉로 228,37.496674,127.053429
2416,한티역 6번 출구,강남구,선릉로 227,37.495899,127.052193
2417,선정릉 디캠프(D.CAMP)앞,강남구,선릉로 551,37.507999,127.04525
2418,봉은사역 7번 출구,강남구,봉은사로 601,37.513935,127.059822
2419,"봉은사역 1,2번 출구",강남구,봉은사로 601,37.514309,127.0597
2420,학여울역 사거리(LG베스트샵 앞),강남구,영동대로 202,37.496895,127.070137
2421,신논현역 4번출구,강남구,봉은사로 110,37.504673,127.025795
2422,수서동 성당 맞은편,강남구,광평로34길 202,37.484169,127.094849
2423,영희초교 사거리(래미안개포루체하임),강남구,개포로110길 50,37.490837,127.08065
2425,세곡동 사거리(대왕초등학교 정류장),강남구,헌릉로618길 8,37.464619,127.10685
2426,강남한신휴플러스 6단지,강남구,강남구 율현동 333-1,37.468296,127.104698
2427,개포고등학교 정문앞,강남구,강남구 개포로402,37.484852,127.058373
2428,롯데리아 개포점앞,강남구,강남구 선릉로26,37.482368,127.061188
2429,압구정로데오역 6번출구,강남구,선릉로845,37.527454,127.040428
2430,강남파이낸스센터앞(역삼역2번출구),강남구,테헤란로152,37.500244,127.036057
2431,대치역 7번출구,강남구,남부순환로155,37.494118,127.062904
1201,가락시장역 3번 출구,송파구,서울특별시 송파구 송파대로 지하 257,37.493179,127.118546
1203,밀리아나2빌딩 앞,송파구,서울특별시 송파구 송파대로28길 24,37.493729,127.120621
1204,거여역 3번출구,송파구,서울특별시 송파구 오금로 지하 499,37.493343,127.14473
1205,종합운동장역 4번출구,송파구,서울특별시 송파구 올림픽로 8,37.510429,127.071373
1206,9호선종합운동장역 9번출구,송파구,서울특별시 송파구 올림픽로 지하 23,37.51128,127.078239
1207,마천CU우방점 앞,송파구,서울특별시 송파구 성내천로 233,37.499756,127.152504
1208,풍납현대아파트쉼터,송파구,서울특별시 송파구 풍성로14길 19,37.529675,127.119789
1209,잠실나루역 (2번 출구 쪽),송파구,서울특별시 송파구 오금로 20,37.520451,127.104202
1210,롯데월드타워(잠실역2번출구 쪽),송파구,서울특별시 송파구 올림픽로 293-19,37.513126,127.10096
1211,방이삼거리,송파구,서울특별시 송파구 석촌호수로 298,37.512104,127.10778
1212,송파역 2번 출구앞,송파구,서울특별시 송파구 송파대로 지하 354,37.499413,127.112869
1213,백토공원 앞,송파구,서울특별시 송파구 양재대로72길 47-8,37.50766,127.132736
1214,오금역 7번 출구 인근,송파구,서울특별시 송파구 오금로 지하 321,37.502594,127.127647
1215,올림픽공원역 1번출구 앞,송파구,서울특별시 송파구 양재대로 지하 1233,37.516571,127.131538
1217,송파파인타운 7단지,송파구,서울특별시 송파구 충민로4길 19,37.479305,127.129799
1218,방이역 4번출구,송파구,서울특별시 송파구 양재대로 지하 1127,37.508968,127.125839
1220,잠실본동주민센터뒤 잠실근린공원,송파구,서울특별시 송파구 백제고분로15길 7,37.505692,127.084038
1221,삼전사거리 포스코더샵,송파구,서울특별시 송파구 백제고분로 188,37.5042,127.087532
1222,잠실새내역 5번 출구 뒤,송파구,서울특별시 송파구 백제고분로 95,37.511982,127.085052
1224,아시아지하보도 2번 출구,송파구,서울특별시 송파구 올림픽로 74,37.512169,127.078934
1226,잠실4동 주민센터 옆,송파구,서울특별시 송파구 올림픽로35길 16,37.520077,127.112366
1227,거여역 8번출구 뒤,송파구,서울특별시 송파구 오금로 지하 499,37.493126,127.143822
1228,마천사거리,송파구,서울특별시 송파구 거마로 51,37.4977,127.146202
1229,송파체육문화회관 앞,송파구,서울특별시 송파구 양산로 15,37.490688,127.143127
1230,송파중학교 정문,송파구,서울특별시 송파구 동남로 203,37.49567,127.130592
1231,잠실역 6번출구,송파구,서울특별시 송파구 석촌호수로12길 3-5,37.514088,127.09903
1232,롯데마트 주차장 옆,송파구,서울특별시 송파구 석촌호수로12길 3-19,37.512089,127.096191
1233,잠실3거리(갤러리아팰리스),송파구,서울특별시 송파구 석촌호수로12길 3-17,37.510509,127.093369
1235,잠실트리지움310동 옆,송파구,서울특별시 송파구 잠실로 62,37.508339,127.088142
1239,문정 법조단지3,송파구,서울특별시 송파구 정의로 30,37.480843,127.118011
1240,문정 법조단지4,송파구,서울특별시 송파구 새말로 62,37.480576,127.118568
1241,문정 법조단지5,송파구,서울특별시 송파구 새말로 62,37.481239,127.119797
1242,문정 법조단지6,송파구,서울특별시 송파구 법원로 101,37.48209,127.119743
1243,문정 법조단지7,송파구,서울특별시 송파구 법원로 101,37.484531,127.120163
1244,문정 법조단지8,송파구,서울특별시 송파구 법원로 101,37.481537,127.122124
1245,문정 법조단지9,송파구,서울특별시 송파구 법원로 101,37.479465,127.125328
1246,문정 법조단지10,송파구,서울특별시 송파구 송파대로 지하 82,37.477509,127.126328
1247,문정 법조단지11,송파구,서울특별시 송파구 법원로 101,37.478821,127.123512
1248,방이초등학교,송파구,서울특별시 송파구 위례성대로 114,37.513962,127.121674
1249,아주중학교건너편,송파구,서울특별시 송파구 도곡로 446,37.505463,127.077347
1250,문정2동 주민센터,송파구,서울특별시 송파구 중대로 16,37.489872,127.11084
1251,석촌역 2번출구,송파구,서울특별시 송파구 송파동 68 ,37.505932,127.10775
1253,오금역 3번 출구 뒤,송파구,서울특별시  송파구 가락동 10-15 ,37.501652,127.128181
1256,문정현대아파트 교차로,송파구,서울특별시 송파구 문정동 3-2 ,37.491131,127.125809
1257,가락시장역 롯데마트앞,송파구,서울특별시 송파구 가락동 214-15 ,37.4921,127.117752
1258,가락미륭아파트 앞,송파구,서울특별시 서울 송파구 가락동 195-4,37.493198,127.128998
