no,name,lng,lat,address
6299,벽산아파트,127.0307234,37.5826981,서울특별시 동대문구 약령시로 7-1
6300,제기동천주교회,127.0337486,37.58278855,서울특별시 동대문구 약령시로 34-1
6301,이문동쌍용아파트,127.0690326,37.59879021,서울특별시 동대문구 한천로58길 22
6302,이문동쌍용아파트,127.0692378,37.59897192,서울특별시 동대문구 한천로 434
6303,이문1동주민센터,127.0650059,37.59753612,서울특별시 동대문구 외대역동로 110
6304,전동초등학교.전농동SK아파트,127.0617054,37.57801464,서울특별시 동대문구 사가정로 153
6307,장안동우체국,127.0649535,37.56674445,서울특별시 동대문구 장한로9길 46-7
6308,한국산업인력공단서울지역본부,127.0729633,37.58387027,서울특별시 동대문구 장안벚꽃로 279
6309,휘경공고휘경주공아파트,127.0694454,37.58418387,서울특별시 동대문구 겸재로 16
6313,래미안장안1차아파트앞,127.0717625,37.56657628,서울특별시 동대문구 장한로26다길 115-5
6314,장평중학교앞,127.0703697,37.56486455,서울특별시 동대문구 장한로12길 55
6315,청량리미주상가앞,127.0473139,37.58191176,서울특별시 동대문구 왕산로 225
6316,동대문구청.용두역,127.039868,37.57279753,서울특별시 동대문구 천호대로 151
6318,종로사약국,127.065281,37.59445245,서울특별시 동대문구 휘경로 49
6320,회기동현대아파트,127.054441,37.58899117,서울특별시 동대문구 이문로 9-1
6321,우산빌딩앞,127.0546064,37.58893999,서울특별시 동대문구 이문로 12-1
6322,배봉산입구,127.0682878,37.58016994,서울특별시 동대문구 한천로 215
6324,면곡시장,127.0810576,37.57159759,서울특별시 광진구 답십리로 366
6330,동부아파트,127.0454533,37.58673938,서울특별시 동대문구 제기로 111
6335,자동차부품상가,127.0577442,37.5645693,서울특별시 동대문구 황물로 181-1
6349,청량리한신아파트,127.0477351,37.58657073,서울특별시 동대문구 제기로 130-1
6356,장안동삼성쉐르빌아파트앞,127.0702125,37.57232334,서울특별시 동대문구 답십리로 268
6357,동대문노인종합복지관,127.0497721,37.58609704,서울특별시 동대문구 제기로 150
6358,쌍용아파트,127.0684654,37.60138416,서울특별시 동대문구 한천로58길 47
6359,쌍용아파트,127.0684854,37.60138309,서울특별시 동대문구 한천로58길 47
6391,우리은행,127.0672705,37.56598629,서울특별시 동대문구 장한로 53
6416,삼육서울병원,127.0623557,37.59033529,서울특별시 동대문구 망우로 83
6417,동일스위트리버앞.휘봉고교,127.0675201,37.58721364,서울특별시 동대문구 한천로53길 6
6418,청량리수산시장,127.0408459,37.57869413,서울특별시 동대문구 왕산로 156
6419,휘봉초등학교,127.0698001,37.58775506,서울특별시 동대문구 장안벚꽃로 331
6422,휘경미소지움아파트,127.0645964,37.59085782,서울특별시 동대문구 망우로 101
6423,휘경공고.휘경주공아파트,127.0701077,37.58455455,서울특별시 동대문구 겸재로 21
6424,용두동신동아아파트,127.0326025,37.57399607,서울특별시 동대문구 천호대로 82-1
6426,청량리수산시장,127.041865,37.57901319,서울특별시 동대문구 왕산로 170-1
6500,답십리역,127.0530512,37.56664689,서울특별시 성동구 천호대로 300
6501,가든아파트.수사연구소,127.0723809,37.58454074,서울특별시 동대문구 장안벚꽃로 279
6502,회기역,127.057796,37.58993666,서울특별시 동대문구 회기로 197
6503,농협답십리역지점,127.0506401,37.56841429,서울특별시 동대문구 천호대로 259-1
6504,동일하이빌.현대베스트빌아파트,127.0740611,37.58250604,서울특별시 동대문구 장안벚꽃로5길 10
6505,동안교회,127.0563843,37.59373768,서울특별시 동대문구 이문로13길 32
6506,경희대입구,127.052764,37.59153873,서울특별시 동대문구 회기로 147
6507,청계한신휴플러스,127.0448295,37.57170988,서울특별시 동대문구 서울시립대로 5
6509,경희중고,127.0563372,37.5943558,서울특별시 동대문구 이문로9길 50-1
6510,경희대의료원,127.0522478,37.59406897,서울특별시 동대문구 경희대로 21
6511,한신휴플러스정문,127.0450263,37.57276428,서울특별시 동대문구 서울시립대로 9
6513,경희맨션,127.0569678,37.59562417,서울특별시 동대문구 이문로9길 80
6514,경희대입구,127.0529329,37.5913679,서울특별시 동대문구 회기로 150
6515,동아아파트,127.0454855,37.57420069,서울특별시 동대문구 황물로 32
6517,미니슈퍼,127.0567985,37.59665608,서울특별시 동대문구 이문로9길 103
6519,전농119안전센터,127.0455765,37.57619842,서울특별시 동대문구 황물로 5-1
6521,외대.경희대후문,127.057167,37.598359,서울특별시 동대문구 천장산로7길 10-1
6523,전농1동치안센터,127.0480163,37.57646242,서울특별시 동대문구 서울시립대로 60
6524,휘경여중고.휘경주공아파트,127.0684105,37.5824544,서울특별시 동대문구 한천로 242
6525,쌍용아파트,127.0685423,37.60131005,서울특별시 동대문구 한천로58길 47
6526,신성미소지움아파트,127.0500433,37.57897581,서울특별시 동대문구 서울시립대로 92
6528,삼성래미안,127.0573635,37.59991197,서울특별시 동대문구 천장산로11길 17
6530,청량리소화물취급소,127.0513128,37.58056034,서울특별시 동대문구 서울시립대로 114
6533,영광빌딩,127.0523882,37.58190238,서울특별시 동대문구 서울시립대로 132
6535,새마을금고앞,127.0601568,37.59777742,서울특별시 동대문구 천장산로 6
6536,이문동현대아파트앞,127.0708347,37.60098557,서울특별시 동대문구 한천로58길 107
6537,시립대입구,127.0534105,37.58383032,서울특별시 동대문구 전농로 222
6539,외대앞역,127.062562,37.59540421,서울특별시 동대문구 휘경로 23
6543,새마을금고앞,127.0602437,37.59787287,서울특별시 동대문구 천장산로 6
6544,종암초등학교앞,127.0296641,37.581593,서울특별시 동대문구 무학로 193-1
6546,회기역종점,127.0587876,37.58979839,서울특별시 동대문구 망우로21길 86-1
6556,외대.경희대후문,127.0569417,37.59831388,서울특별시 동대문구 천장산로7길 19
6557,신설동역1번출구,127.0235151,37.57587861,서울특별시 동대문구 보문로 6
6560,미니슈퍼,127.05673,37.59673762,서울특별시 동대문구 이문로9길 103
6564,딩동슈퍼,127.0568929,37.59566125,서울특별시 동대문구 이문로9길 80
6565,동부아파트,127.0452034,37.58673175,서울특별시 동대문구 제기로 108
6566,배봉산입구,127.0682875,37.58032224,서울특별시 동대문구 한천로 217
6567,경희중고,127.0563314,37.59465386,서울특별시 동대문구 이문로9길 52
6570,동안교회,127.0573066,37.59286765,서울특별시 동대문구 이문로9길 8
6572,동대부고.은석초교앞,127.0729735,37.57900837,서울특별시 동대문구 사가정로 254
6575,서울시립대,127.0532006,37.58310567,서울특별시 동대문구 서울시립대로 147
6576,영광빌딩,127.0522735,37.58194387,서울특별시 동대문구 서울시립대로 131
6577,청량리소화물취급소,127.0511775,37.580569,서울특별시 동대문구 서울시립대로 112-1
6578,신성미소지움아파트,127.0496292,37.57863108,서울특별시 동대문구 서울시립대로 78-21
6579,전농1동치안센터,127.0477225,37.57623319,서울특별시 동대문구 서울시립대로 55
6580,동대문해병전우회,127.0455893,37.57634161,서울특별시 동대문구 황물로 5
6581,태양어린이.동아아파트,127.0454795,37.57409106,서울특별시 동대문구 황물로 32
6582,한신휴플러스후문,127.0467844,37.57303209,서울특별시 동대문구 황물로 47
6583,신답역,127.0492197,37.57112874,서울특별시 동대문구 천호대로65길 17
6584,장미예식장,127.0505343,37.57015347,서울특별시 동대문구 고미술로 11
6585,동부자동차매매시장,127.0514735,37.56898512,서울특별시 동대문구 황물로 109
6586,답십리역.경우회매장입구,127.0534879,37.56747523,서울특별시 동대문구 고미술로 49
6587,답십리쌍마사거리,127.0552132,37.56620148,서울특별시 동대문구 고미술로 71
6588,부속상가,127.0566242,37.56515085,서울특별시 동대문구 고미술로 91
6591,고려대역3번출구,127.0364057,37.59048174,서울특별시 동대문구 고산자로 572
6594,의료원입구사거리,127.052607,37.59270795,서울특별시 동대문구 경희대로 12-1
6595,삼육서울병원,127.0622165,37.59032548,서울특별시 동대문구 망우로 83
6774,신설동로터리.서울풍물시장,127.0233587,37.57374393,서울특별시 동대문구 난계로 250
6775,경동시장앞,127.0385409,37.58057246,서울특별시 동대문구 고산자로 458
6776,경동시장사거리,127.038242,37.57722363,서울특별시 동대문구 고산자로 421
6779,동답초교.대림아파트,127.0651983,37.57108973,서울특별시 동대문구 한천로 111
6780,정화여자중.상업고등학교,127.0416818,37.58672328,서울특별시 동대문구 제기로 77-1
6781,정화여자중.상업고등학교,127.0418081,37.5866178,서울특별시 동대문구 제기로 78
6999,동대문노인종합복지관,127.0492648,37.58632865,서울특별시 동대문구 제기로 145
7001,망우역.상봉터미널,127.0911282,37.59785709,서울특별시 중랑구 망우로 353
7002,망우역.상봉터미널,127.0903539,37.59749631,서울특별시 중랑구 망우로 336
7003,상봉역.중랑우체국,127.0837377,37.59597336,서울특별시 중랑구 망우로 279
7004,상봉역.중랑우체국,127.0828907,37.59559138,서울특별시 중랑구 망우로 274
7005,중랑역.동부시장,127.0761561,37.59400945,서울특별시 중랑구 망우로 209
7006,중랑역.동부시장,127.0750945,37.59359302,서울특별시 중랑구 망우로 200
7007,망우역.망우지구대,127.0955472,37.59886935,서울특별시 중랑구 망우로 391
7008,망우역.망우지구대,127.0948761,37.59854429,서울특별시 중랑구 망우로 384
7009,우림시장.망우사거리,127.0990469,37.59964906,서울특별시 중랑구 망우로 423
7010,우림시장.망우사거리,127.0979412,37.59923163,서울특별시 중랑구 망우로 410-91
7011,금란교회,127.1040289,37.60055541,서울특별시 중랑구 망우로 467
7012,금란교회,127.1033655,37.60031883,서울특별시 중랑구 망우로 462
7013,동부제일병원.망우리공원,127.1089055,37.60049204,서울특별시 중랑구 망우로 505
7014,동부제일병원.망우리공원,127.1077481,37.60041237,서울특별시 중랑구 망우로 502
7101,극동늘푸른아파트,127.0764852,37.61471943,서울특별시 중랑구 동일로 941
7102,묵동자이.신도브래뉴아파트,127.0765525,37.61509053,서울특별시 중랑구 동일로 946
7103,묵동삼거리.먹골역,127.077223,37.6125797,서울특별시 중랑구 동일로 921-91
7104,먹골역. 묵동자이아파트,127.0773907,37.61267853,서울특별시 중랑구 동일로 921-91
7105,한국전력동부지사,127.0783062,37.60714763,서울특별시 중랑구 동일로 859
7106,한국전력동부지사,127.0787313,37.60602541,서울특별시 중랑구 동일로 850
7107,지하철7호선중화역,127.0791862,37.60262525,서울특별시 중랑구 동일로 809-1
7108,지하철7호선중화역,127.0793469,37.60282947,서울특별시 중랑구 동일로 810
7109,국민은행중화동지점,127.0799291,37.59883547,서울특별시 중랑구 동일로 765
7110,중화동한신아파트,127.0800737,37.59906569,서울특별시 중랑구 동일로 768
7111,상봉2동복합청사.도서관,127.0800828,37.59188888,서울특별시 중랑구 동일로 687
7112,상봉2동복합청사.도서관,127.0802355,37.59183632,서울특별시 중랑구 동일로 688
7113,면목2동주민센터,127.0799682,37.58937937,서울특별시 중랑구 동일로 659
7114,중목초등학교,127.0801327,37.58954784,서울특별시 중랑구 동일로 662
7115,면목2동,127.0798672,37.58729373,서울특별시 중랑구 동일로 637
7116,면목2동,127.0800319,37.58748178,서울특별시 중랑구 동일로 640
7117,면목5동주민센터,127.0797617,37.58506461,서울특별시 중랑구 동일로 611-1
7118,장안시장,127.0799311,37.58534395,서울특별시 중랑구 동일로 616
7119,면목신우아파트,127.0794973,37.58026858,서울특별시 중랑구 동일로 557
7120,면목신우아파트,127.0796769,37.58063775,서울특별시 중랑구 동일로 564
7121,면목119안전센터,127.07996,37.57352341,서울특별시 중랑구 동일로 483
7122,경남아너스빌아파트앞,127.0800064,37.57473801,서울특별시 중랑구 답십리로75길 73
7123,늘푸른동아아파트,127.0801361,37.57250644,서울특별시 중랑구 동일로 471
7124,중랑역동부시장1,127.0753223,37.59382015,서울특별시 중랑구 망우로 207-91
7125,중랑역.동부시장1,127.0767467,37.59400055,서울특별시 중랑구 망우로 216
7128,한샘교회,127.0823641,37.59540348,서울특별시 중랑구 망우로 268
7129,국민은행망우동지점,127.0971321,37.5994815,서울특별시 중랑구 망우로 403
7130,지하철7호선상봉역,127.0872125,37.59669729,서울특별시 중랑구 망우로 312-1
7131,국민은행망우동지점,127.0971856,37.59943751,서울특별시 중랑구 망우로 403
7132,지하철7호선상봉역,127.0887544,37.59729146,서울특별시 중랑구 망우로 326-91
7133,망우역,127.0939973,37.59851289,서울특별시 중랑구 망우로 376-1
7134,망우역,127.095317,37.598636,서울특별시 중랑구 망우로 388
7135,망우지구대,127.0958756,37.59894562,서울특별시 중랑구 망우로 395
7137,하나은행망우동지점,127.098226,37.599475,서울특별시 중랑구 망우로 413
7140,금란교회앞,127.1039206,37.60054238,서울특별시 중랑구 망우로 467
7141,금란교회앞,127.1028675,37.60025654,서울특별시 중랑구 망우로 460-91
7143,망우동고개,127.1071377,37.60060416,서울특별시 중랑구 망우로 495
7144,서울우유앞,127.0729249,37.59175665,서울특별시 중랑구 중랑천로 74
7145,서울우유앞,127.0730767,37.59143892,서울특별시 중랑구 중랑천로 70
7146,중랑초등학교,127.0740716,37.58923314,서울특별시 중랑구 봉우재로 6
7147,중랑초등학교,127.0744198,37.58942827,서울특별시 중랑구 봉우재로 8-1
7148,KT중랑지사,127.0773994,37.59033546,서울특별시 중랑구 봉우재로 36-1
7149,KT중랑지점,127.0782822,37.59072708,서울특별시 중랑구 봉우재로 46
7150,KT중랑지점사거리,127.080865,37.5914094,서울특별시 중랑구 봉우재로 72
7151,금성시장,127.0813174,37.59160847,서울특별시 중랑구 봉우재로 73
7152,서울창업카페상봉점,127.0836749,37.59200158,서울특별시 중랑구 봉우재로 96
7153,서울창업카페상봉점,127.0843278,37.59226244,서울특별시 중랑구 봉우재로 100
7154,면목6거리,127.087658,37.59286497,서울특별시 중랑구 봉우재로 132
7155,면목6거리,127.0872252,37.59287478,서울특별시 중랑구 봉우재로 127
7156,상봉신협,127.0901147,37.59338749,서울특별시 중랑구 봉우재로 156
7157,상봉신협,127.0905905,37.59358931,서울특별시 중랑구 봉우재로 159
7158,상봉터미널입구,127.0923529,37.59386637,서울특별시 중랑구 봉우재로 176
7159,상봉터미널입구,127.0935233,37.59422572,서울특별시 중랑구 봉우재로 185-91
7160,혜원여중고입구,127.0950911,37.59445007,서울특별시 중랑구 봉우재로 200
7161,혜원여중고입구,127.0953777,37.59462022,서울특별시 중랑구 봉우재로 203-1
7162,봉우재고개,127.0977771,37.59502222,서울특별시 중랑구 봉우재로 224
7163,봉우재고개,127.0973309,37.59503598,서울특별시 중랑구 봉우재로 219-1
7164,우림시장,127.099575,37.595449,서울특별시 중랑구 용마산로 497
7165,우림시장,127.0991648,37.59546078,서울특별시 중랑구 봉우재로 237
7166,지하철7호선상봉역,127.0860998,37.59438488,서울특별시 중랑구 면목로 478
7167,지하철7호선상봉역,127.086022,37.59421113,서울특별시 중랑구 면목로 474
7168,면목초등학교,127.086903,37.59133249,서울특별시 중랑구 면목로 442-1
7169,면목초등학교,127.0867729,37.59131769,서울특별시 중랑구 면목로 441
7170,지하철7호선면목역,127.0873339,37.58914754,서울특별시 중랑구 면목로 417
7171,지하철7호선면목역,127.0874654,37.58915673,서울특별시 중랑구 면목로 418
7172,면목본동주민센터.면목정보도서관,127.0881038,37.58673924,서울특별시 중랑구 면목로 389
7173,면목본동주민센터.면목정보도서관,127.0881056,37.58651631,서울특별시 중랑구 면목로 385
7174,면동초등학교,127.0884137,37.58425855,서울특별시 중랑구 면목로 362
7175,면동초등학교,127.0883595,37.58485479,서울특별시 중랑구 면목로 365
7176,면목우체국.녹색병원,127.088664,37.58205484,서울특별시 중랑구 면목로 336
7177,면목우체국.녹색병원,127.088507,37.582642,서울특별시 중랑구 면목로 344-1
7178,지하철7호선사가정역,127.088135,37.58002731,서울특별시 중랑구 면목로 313
7179,지하철7호선사가정역,127.0885263,37.58121469,서울특별시 중랑구 면목로 328
7180,면목시장,127.0876333,37.57966243,서울특별시 중랑구 면목로 309
7181,면남초등학교,127.0862285,37.57867091,서울특별시 중랑구 면목로 290
7182,면남초등학교,127.0859773,37.57839054,서울특별시 중랑구 면목로 287
7183,방약국앞,127.0857798,37.57579922,서울특별시 중랑구 면목로 257
7184,방약국앞,127.0857741,37.5760323,서울특별시 중랑구 면목로 259
7185,중곡초등학교,127.0841403,37.57293822,서울특별시 중랑구 면목로 224
7186,중곡초등학교,127.0841835,37.57314918,서울특별시 중랑구 면목로 223
7187,삼용사입구,127.1001404,37.59768417,서울특별시 중랑구 용마산로 523
7188,삼용사입구,127.1002404,37.5969492,서울특별시 중랑구 용마산로 516
7189,용마공원입구,127.0992633,37.5938187,서울특별시 중랑구 용마산로 480
7190,용마공원입구,127.0993804,37.59430869,서울특별시 중랑구 용마산로 483
7191,면일초등학교,127.0981688,37.591821,서울특별시 중랑구 용마산로 456
7192,우리은행망우동지점,127.0977235,37.59128784,서울특별시 중랑구 용마산로 447
7193,서일대학교,127.0967948,37.58964491,서울특별시 중랑구 용마산로 427-91
7194,서일대학교,127.0966469,37.58913275,서울특별시 중랑구 용마산로 422
7195,용마문화복지센터,127.0951788,37.58642519,서울특별시 중랑구 용마산로 389
7196,용마문화복지센터,127.0952134,37.58675856,서울특별시 중랑구 용마산로 391
7197,중화중학교,127.0939263,37.58404429,서울특별시 중랑구 용마산로 362
7198,중화중학교.다문화가족지원센터,127.0941862,37.58474755,서울특별시 중랑구 용마산로 369
7199,면중초등학교,127.0933349,37.58124655,서울특별시 중랑구 용마산로 330
7200,면중초등학교,127.0933712,37.58226655,서울특별시 중랑구 용마산로 339
7201,한양수자인사가정파크,127.0925731,37.57985734,서울특별시 중랑구 사가정로 428-9
7203,면목동금호어울림아파트,127.0918568,37.5792808,서울특별시 중랑구 용마산로 301
7204,면목동금호어울림아파트,127.090614,37.57785792,서울특별시 중랑구 용마산로 278
7205,면목동대원칸타빌아파트,127.0901284,37.5775057,서울특별시 중랑구 용마산로 276
7206,용마폭포공원,127.0886669,37.57573421,서울특별시 중랑구 면목로30길 41
7207,용마폭포공원,127.0886479,37.57587148,서울특별시 중랑구 면목로30길 41
7208,용마산역,127.0866093,37.57341342,서울특별시 중랑구 용마산로 217
7209,용마산역,127.086499,37.57345505,서울특별시 중랑구 용마산로 217
7210,용마산하늘채아파트,127.0861694,37.57102269,서울특별시 중랑구 용마산로 193
7211,용마산하늘채아파트,127.0860581,37.57125846,서울특별시 중랑구 용마산로 197
7212,묵동구길,127.0789357,37.61557208,서울특별시 중랑구 공릉로 54
7213,묵동구길,127.0792057,37.61602383,서울특별시 중랑구 공릉로 59
7214,묵1동주민센터입구.먹골역,127.0778432,37.61185543,서울특별시 중랑구 공릉로 12-91
7215,묵1동주민센터입구.먹골역,127.0778473,37.61258546,서울특별시 중랑구 공릉로 19
7216,신성은하수아파트,127.0735504,37.58889388,서울특별시 중랑구 중랑천로 41
7217,신성은하수아파트,127.0735958,37.58847247,서울특별시 중랑구 중랑천로 37
7218,면목2동한신아파트,127.0738109,37.58751793,서울특별시 중랑구 중랑천로 31
7219,면목2동한신아파트,127.0738943,37.5872211,서울특별시 중랑구 중랑천로 14
7220,면목5동,127.0758778,37.58564128,서울특별시 중랑구 겸재로 72
7221,면목5동,127.07588,37.58573671,서울특별시 중랑구 겸재로 72
7222,동서그랜드맨션,127.0781961,37.58617963,서울특별시 중랑구 겸재로 94
7223,동서그랜드맨션,127.0786963,37.58640113,서울특별시 중랑구 겸재로 98
7224,하나은행면목지점,127.0808793,37.58678162,서울특별시 중랑구 겸재로 118
7225,하나은행면목지점,127.0811027,37.58693375,서울특별시 중랑구 겸재로 120
7226,면목복개천,127.0859144,37.58789077,서울특별시 중랑구 겸재로 164
7227,면목복개천,127.0859033,37.58799966,서울특별시 중랑구 겸재로 163
7228,지하철7호선면목역,127.0883512,37.58843057,서울특별시 중랑구 겸재로 186
7229,면목역,127.0885813,37.58858931,서울특별시 중랑구 겸재로 188
7230,농협앞,127.0919538,37.58923148,서울특별시 중랑구 겸재로 220
7231,농협앞,127.0920296,37.58935619,서울특별시 중랑구 겸재로 220
7232,혜원여중고후문,127.0960699,37.59014382,서울특별시 중랑구 겸재로 258-1
7233,혜원여중고후문,127.0965575,37.59037118,서울특별시 중랑구 겸재로64길 1
7234,면목마젤란아파트,127.0837635,37.58681828,서울특별시 중랑구 겸재로28길 16
7235,면목마젤란아파트,127.0839028,37.58671626,서울특별시 중랑구 겸재로30길 23
7236,녹색병원입구,127.0837118,37.58415713,서울특별시 중랑구 사가정로41길 59
7237,녹색병원입구,127.0833785,37.58490237,서울특별시 중랑구 겸재로28길 56
7238,면목두산아파트1차,127.0837777,37.58196077,서울특별시 중랑구 사가정로41길 9
7239,면목두산아파트1차,127.0835638,37.58181293,서울특별시 중랑구 사가정로41길 9
7240,면목두산아파트4.5단지,127.0813151,37.57853653,서울특별시 중랑구 사가정로42길 90
7241,면목두산아파트4.5단지,127.0810218,37.57851931,서울특별시 중랑구 면목천로 33
7242,홈플러스면목동점,127.082202,37.58121554,서울특별시 중랑구 사가정로 332
7243,홈플러스면목동점,127.0817204,37.58114688,서울특별시 중랑구 사가정로 332
7244,면목두산아파트2차,127.0848415,37.58105204,서울특별시 중랑구 사가정로 361
7245,면목두산아파트2차,127.0844413,37.58101164,서울특별시 중랑구 사가정로 358
7246,사가정역,127.0877377,37.58082048,서울특별시 중랑구 사가정로 387
7247,사가정역,127.0876532,37.58075606,서울특별시 중랑구 사가정로 387
7248,사가정시장,127.0897864,37.58052821,서울특별시 중랑구 사가정로 405
7249,사가정시장,127.0895328,37.58050041,서울특별시 중랑구 사가정로 405
7250,용마산교차로,127.0925226,37.58058853,서울특별시 중랑구 사가정로 429-1
7251,중화2동주민센터,127.0767673,37.6015967,서울특별시 중랑구 봉화산로 21-1
7252,중화2동주민센터,127.0770071,37.60152098,서울특별시 중랑구 봉화산로 24
7253,지하철7호선중화역3번출구,127.0791088,37.601614,서울특별시 중랑구 봉화산로 42
7254,지하철7호선중화역3번출구,127.0789975,37.601524,서울특별시 중랑구 봉화산로 42
7255,지하철7호선중화역2번출구,127.0806856,37.60164759,서울특별시 중랑구 봉화산로 55-1
7256,지하철7호선중화역2번출구,127.0801077,37.60153833,서울특별시 중랑구 동일로 796
7257,중흥초등학교,127.0827333,37.60177664,서울특별시 중랑구 봉화산로 75
7258,중흥초등학교,127.083193,37.601712,서울특별시 중랑구 봉화산로 78
7259,이화연립경동제일교회앞,127.0849985,37.60234776,서울특별시 중랑구 봉화산로 93
7260,이화연립경동제일교회앞,127.0853819,37.60236052,서울특별시 중랑구 봉화산로 100
7261,쌍용아파트신내테크노타운앞,127.0879642,37.60328672,서울특별시 중랑구 봉화산로 121
7262,쌍용아파트신내테크노타운앞,127.0880182,37.6032056,서울특별시 중랑구 봉화산로44길 2
7263,엘지아파트앞,127.0901116,37.6041669,서울특별시 중랑구 봉화산로 144
7264,엘지아파트앞,127.0901558,37.60408039,서울특별시 중랑구 봉화산로 144
7265,신현중학교,127.0917087,37.60519698,서울특별시 중랑구 봉화산로 165
7266,신현중학교,127.0913576,37.60485323,서울특별시 중랑구 봉화산로 162
7267,중랑구청,127.0942897,37.60662515,서울특별시 중랑구 봉화산로 189
7268,중랑구청,127.0935972,37.60625819,서울특별시 중랑구 봉화산로 179
7269,동성프라자앞,127.0971982,37.60774568,서울특별시 중랑구 봉화산로 221
7270,동성프라자앞,127.0976018,37.60779066,서울특별시 중랑구 봉화산로 224
7271,성원아파트경남아너스빌앞,127.0955184,37.60396504,서울특별시 중랑구 신내로 54
7272,성원아파트경남아너스빌앞,127.0957882,37.60343651,서울특별시 중랑구 신내로 50
7273,중랑구청사거리,127.09525,37.605508,서울특별시 중랑구 신내로 71
7274,중랑구청사거리,127.0953395,37.60591069,서울특별시 중랑구 신내로 74
7275,신내동성3차아파트,127.0952217,37.60761525,서울특별시 중랑구 신내로 92-91
7276,신내동성1.2차아파트,127.0960446,37.60969406,서울특별시 중랑구 신내로 126
7277,신내10단지아파트,127.0956361,37.60912047,서울특별시 중랑구 신내로 112
7278,신내9단지아파트,127.0961085,37.61055289,서울특별시 중랑구 신내로 131
7279,신내8단지아파트.서울의료원,127.0962867,37.61313232,서울특별시 중랑구 신내로 155
7280,신내9단지아파트.서울의료원,127.0965516,37.61262533,서울특별시 중랑구 신내로 151
7281,신내7단지아파트홈플러스,127.0939089,37.61528723,서울특별시 중랑구 신내로17길 39
7282,신내7단지아파트홈플러스,127.0935648,37.61552909,서울특별시 중랑구 신내로 201
7283,봉화초등학교,127.0915906,37.61382038,서울특별시 중랑구 신내로15길 110
7284,봉화초등학교,127.0915127,37.61388437,서울특별시 중랑구 신내로15길 110
7285,신내6단지아파트.옹기테마공원,127.0904052,37.61388295,서울특별시 중랑구 신내로15길 143
7286,신내6단지,127.0916883,37.61623121,서울특별시 중랑구 신내로17길 83
7287,신내6단지아파트.옹기테마공원,127.0899066,37.61409639,서울특별시 중랑구 신내로15길 143
7288,신내우체국.5단지두산대림아파트,127.0899215,37.61660849,서울특별시 중랑구 신내로17길 113-91
7289,신내우체국.5단지두산대림아파트,127.0896596,37.61641419,서울특별시 중랑구 신내로17길 113-91
7290,구립도서관체육관,127.0873173,37.61551953,서울특별시 중랑구 신내로15길 196
7291,구립도서관체육관,127.0875716,37.61550443,서울특별시 중랑구 신내로15길 196
7292,신내4단지아파트,127.0860834,37.61659163,서울특별시 중랑구 숙선옹주로 85
7293,신내4단지아파트,127.086254,37.61657185,서울특별시 중랑구 숙선옹주로 85
7294,지하철6호선화랑대역,127.0859767,37.61973262,서울특별시 중랑구 신내로 277
7295,지하철6호선화랑대역,127.086365,37.61965468,서울특별시 중랑구 신내로 277
7296,봉화산역2번출구,127.0928492,37.61682419,서울특별시 중랑구 신내로 208
7297,봉화산역3번출구,127.0930385,37.61664574,서울특별시 중랑구 신내로 208
7298,중랑경찰서후문,127.1051592,37.61977445,서울특별시 중랑구 용마산로139나길 111
7299,새우개마을,127.10347,37.618204,서울특별시 중랑구 용마산로139나길 59
7300,신내능마을,127.1014998,37.61438593,서울특별시 중랑구 용마산로 711
7301,신내능마을,127.1014345,37.61455855,서울특별시 중랑구 용마산로 711
7302,신내교회.신내데시앙아파트,127.1011734,37.61001201,서울특별시 중랑구 봉화산로 270
7303,신내교회.신내데시앙아파트,127.1010655,37.61053684,서울특별시 중랑구 용마산로 669
7304,신내초등학교,127.100765,37.605293,서울특별시 중랑구 용마산로125길 8
7305,신내새한아파트앞,127.1009227,37.60584434,서울특별시 중랑구 용마산로 615
7306,능산지하차도,127.100411,37.600571,서울특별시 중랑구 용마산로 557
7307,능산지하차도,127.100329,37.60108299,서울특별시 중랑구 용마산로 561
7308,상봉터미널,127.0930155,37.59645981,서울특별시 중랑구 상봉로 117-91
7309,상봉터미널,127.0929064,37.59622942,서울특별시 중랑구 상봉로 117-91
7310,망우3동주민센터.혜원여중고후문,127.0934504,37.59216172,서울특별시 중랑구 상봉로 72
7311,망우3동주민센터.혜원여중고후문,127.0933015,37.5924693,서울특별시 중랑구 상봉로 73
7312,동원시장,127.0936215,37.59045333,서울특별시 중랑구 상봉로 52
7313,동원시장,127.0935067,37.59040356,서울특별시 중랑구 상봉로 51
7314,면목본동파출소,127.0940451,37.58865127,서울특별시 중랑구 상봉로 32
7315,면목본동파출소,127.094428,37.587206,서울특별시 중랑구 상봉로 13
7316,중화2동체육공원,127.0735865,37.60005504,서울특별시 중랑구 동일로123길 125
7317,중화빗물펌프장,127.0719239,37.59819971,서울특별시 중랑구 중랑천로 146
7318,중화2동새마을금고,127.0722405,37.5952296,서울특별시 중랑구 중랑천로 111-1
7319,중화2동새마을금고,127.072346,37.59523327,서울특별시 중랑구 중랑천로 114
7320,중랑교동부시장,127.0725405,37.59382826,서울특별시 중랑구 중랑천로 95
7321,중랑교동부시장,127.0726382,37.59387657,서울특별시 중랑구 중랑천로 94
7324,아남리치카운티아파트,127.0852656,37.59022041,서울특별시 중랑구 겸재로29길 56
7325,망우동고개,127.1082109,37.60127062,서울특별시 중랑구 양원역로 7
